State,County,Claims,Latitude,Longitude,MTRS
California,Imperial,20,32.8402422730001,-114.779612476,27 0150S 0210E 020
California,Imperial,7,32.8403195510001,-114.762891614,27 0150S 0210E 021
California,Imperial,3,32.840565462,-114.74575405600001,27 0150S 0210E 022
California,Imperial,1,32.8258979180001,-114.71139592600001,27 0150S 0210E 025
California,Imperial,1,32.82577187200011,-114.728592172,27 0150S 0210E 026
California,Imperial,4,32.8254106850001,-114.745515984,27 0150S 0210E 027
California,Imperial,1,32.8249152970001,-114.76243482,27 0150S 0210E 028
California,Imperial,2,32.824797803,-114.77949533200001,27 0150S 0210E 029
California,Imperial,2,32.8255096720001,-114.798823987,27 0150S 0210E 030
California,Imperial,1,32.8550628080001,-114.52215374200001,27 0150S 0230E 014
California,Imperial,1,32.840442051,-114.521908627,27 0150S 0230E 023
California,Imperial,3,32.840422456999995,-114.508540886,27 0150S 0230E 024
California,Imperial,1,32.8550994610001,-114.495202351,27 0150S 0240E 019
California,Imperial,2,32.8405944290001,-114.49515839700001,27 0150S 0240E 030
California,Imperial,1,32.8055594800001,-115.994045093,27 0160S 0090E 001
California,Imperial,4,32.7909989620001,-116.06278186,27 0160S 0090E 008
California,Imperial,2,32.790990875,-116.045588008,27 0160S 0090E 009
California,Inyo,1,37.340134628,-118.505803038,21 0070S 0320E 018
California,Inyo,1,37.0928862480001,-117.992115182,21 0100S 0360E 012
California,Inyo,2,36.9348798130001,-118.10085999100001,21 0120S 0350E 001
California,Inyo,1,36.8769172450001,-118.10061761799999,21 0120S 0350E 025
California,Inyo,2,36.87688933400009,-118.118704853,21 0120S 0350E 026
California,Inyo,1,36.9350729880001,-118.083272937,21 0120S 0360E 006
California,Inyo,1,36.891688291,-118.082892659,21 0120S 0360E 019
California,Inyo,2,36.877185587,-118.082822569,21 0120S 0360E 030
California,Inyo,2,36.8625628770001,-118.082772077,21 0120S 0360E 031
California,Inyo,1,36.7893493,-118.301087759,21 0130S 0340E 020
California,Inyo,2,36.789690121,-118.24685181299999,21 0130S 0340E 023
California,Inyo,5,36.7898452260001,-118.22884189700001,21 0130S 0340E 024
California,Inyo,4,36.775183677,-118.24667019,21 0130S 0340E 026
California,Inyo,2,36.7750776560001,-118.264855934,21 0130S 0340E 027
California,Inyo,1,36.840800216999995,-118.12100984,21 0130S 0350E 001
California,Inyo,2,36.789948715,-118.21077574,21 0130S 0350E 019
California,Inyo,1,36.841000242000106,-118.084626881,21 0130S 0360E 005
California,Inyo,3,36.8408811560001,-118.10294338899999,21 0130S 0360E 006
California,Inyo,1,36.8194364570001,-118.066324549,21 0130S 0360E 009
California,Inyo,1,36.819522324,-118.048278521,21 0130S 0360E 010
California,Inyo,1,36.8049641810001,-118.04820700200001,21 0130S 0360E 015
California,Inyo,1,36.804924957,-118.066288231,21 0130S 0360E 016
California,Inyo,3,36.7173729730001,-118.22814110600001,21 0140S 0340E 013
California,Inyo,3,36.717367843000005,-118.24589337100001,21 0140S 0340E 014
California,Inyo,2,36.731889343,-118.21046481299999,21 0140S 0350E 007
California,Inyo,8,36.7319003050001,-118.19234728100001,21 0140S 0350E 008
California,Inyo,5,36.73199320000001,-118.174296808,21 0140S 0350E 009
California,Inyo,3,36.7174037770001,-118.192176852,21 0140S 0350E 017
California,Inyo,4,36.7174024,-118.210291307,21 0140S 0350E 018
California,Inyo,1,36.702897975999996,-118.19202579700001,21 0140S 0350E 020
California,Inyo,1,36.6884409090001,-118.155947236,21 0140S 0350E 027
California,Inyo,2,36.6884109330001,-118.17392053299999,21 0140S 0350E 028
California,Inyo,2,36.673850652000105,-118.191787634,21 0140S 0350E 032
California,Inyo,1,36.644881475,-118.227976124,21 0150S 0340E 012
California,Inyo,2,36.6157234900001,-118.228046044,21 0150S 0340E 024
California,Inyo,1,36.659335748000004,-118.12068324799999,21 0150S 0350E 001
California,Inyo,1,36.65938963200011,-118.13834438399999,21 0150S 0350E 002
California,Inyo,2,36.6448783220001,-118.173793622,21 0150S 0350E 009
California,Inyo,2,36.6448951360001,-118.155889512,21 0150S 0350E 010
California,Inyo,1,36.644712225999996,-118.120724225,21 0150S 0350E 012
California,Inyo,3,36.6158105310001,-118.20977675299999,21 0150S 0350E 019
California,Inyo,1,36.615936279,-118.19163265700001,21 0150S 0350E 020
California,Inyo,2,36.601352863,-118.156178017,21 0150S 0350E 027
California,Inyo,2,36.601351208000004,-118.173706741,21 0150S 0350E 028
California,Inyo,3,36.601344458,-118.191655681,21 0150S 0350E 029
California,Inyo,2,36.601238652000106,-118.209791313,21 0150S 0350E 030
California,Inyo,3,36.601130502,-118.08461158899999,21 0150S 0360E 029
California,Inyo,1,36.6008499180001,-117.958241449,21 0150S 0370E 028
California,Inyo,4,36.600878403,-117.976326628,21 0150S 0370E 029
California,Inyo,4,36.586126027,-117.97629881,21 0150S 0370E 032
California,Inyo,17,36.586171302,-117.958254376,21 0150S 0370E 033
California,Inyo,10,36.571551000999996,-117.94033837200001,21 0160S 0370E 003
California,Inyo,19,36.571564519,-117.95838329,21 0160S 0370E 004
California,Inyo,2,36.5570559130001,-117.95848238100001,21 0160S 0370E 009
California,Inyo,14,36.5571185950001,-117.940406521,21 0160S 0370E 010
California,Inyo,1,36.557152178,-117.922196842,21 0160S 0370E 011
California,Inyo,2,36.5427440620001,-117.90420251200001,21 0160S 0370E 013
California,Inyo,19,36.5426549490001,-117.922229234,21 0160S 0370E 014
California,Inyo,1,36.544361888000005,-117.93877784700001,21 0160S 0370E 015
California,Inyo,3,36.5302491140001,-117.920132285,21 0160S 0370E 023
California,Inyo,16,36.528237016999995,-117.904210976,21 0160S 0370E 024
California,Inyo,2,36.5141205310001,-117.903164713,21 0160S 0370E 025
California,Inyo,8,36.5282966930001,-117.884850149,21 0160S 0380E 019
California,Inyo,5,36.516352114,-117.88726582,21 0160S 0380E 030
California,Inyo,3,36.2824739610001,-117.734636634,21 0190S 0390E 015
California,Inyo,3,36.2679780510001,-117.734627933,21 0190S 0390E 022
California,Inyo,1,36.223908382,-117.92167315799999,21 0200S 0370E 001
California,Inyo,1,36.1805665540001,-118.01138348399999,21 0200S 0370E 019
California,Inyo,2,36.1666045750001,-117.39508740299999,21 0200S 0420E 026
California,Inyo,6,36.1666428400001,-117.412973444,21 0200S 0420E 027
California,Inyo,6,36.152146943000005,-117.412864856,21 0200S 0420E 034
California,Inyo,14,36.152052387,-117.394810368,21 0200S 0420E 035
California,Inyo,10,36.2244349530001,-117.28733952700001,21 0200S 0430E 002
California,Inyo,32,36.2244398340001,-117.305197027,21 0200S 0430E 003
California,Inyo,32,36.22446094,-117.323083078,21 0200S 0430E 004
California,Inyo,32,36.2100068990001,-117.32308978100001,21 0200S 0430E 009
California,Inyo,33,36.2099869140001,-117.30520515399999,21 0200S 0430E 010
California,Inyo,27,36.20997247800009,-117.287359072,21 0200S 0430E 011
California,Inyo,18,36.195463516000096,-117.287380767,21 0200S 0430E 014
California,Inyo,32,36.1954786100001,-117.305217505,21 0200S 0430E 015
California,Inyo,32,36.180967294,-117.305236257,21 0200S 0430E 022
California,Inyo,2,36.18095214,-117.287404897,21 0200S 0430E 023
California,Inyo,1,36.166438064,-117.28743597299999,21 0200S 0430E 026
California,Inyo,28,36.166454609,-117.30526666700001,21 0200S 0430E 027
California,Inyo,37,36.1519415440001,-117.305313163,21 0200S 0430E 034
California,Inyo,29,36.1519224300001,-117.287491244,21 0200S 0430E 035
California,Inyo,8,36.1518590910001,-117.25154066399999,21 0200S 0440E 031
California,Inyo,3,36.151820867,-117.23324087799999,21 0200S 0440E 032
California,Inyo,4,36.1079969960001,-117.93564130899999,21 0210S 0370E 013
California,Inyo,2,36.0934680730001,-117.95335576,21 0210S 0370E 023
California,Inyo,4,36.093596459000004,-117.935353596,21 0210S 0370E 024
California,Inyo,4,36.108259075999996,-117.899510169,21 0210S 0380E 017
California,Inyo,4,36.1079066890001,-117.91756716399999,21 0210S 0380E 018
California,Inyo,4,36.0933491000001,-117.917380507,21 0210S 0380E 019
California,Inyo,4,36.0937633250001,-117.899277912,21 0210S 0380E 020
California,Inyo,1,36.0940887200001,-117.88096459399999,21 0210S 0380E 021
California,Inyo,1,36.0937794650001,-117.862676579,21 0210S 0380E 022
California,Inyo,16,36.137606944,-117.393094995,21 0210S 0420E 001
California,Inyo,13,36.122966589,-117.393576524,21 0210S 0420E 012
California,Inyo,5,36.1083997040001,-117.393775132,21 0210S 0420E 013
California,Inyo,2,36.108748635,-117.479798145,21 0210S 0420E 018
California,Inyo,32,36.137381863,-117.286932924,21 0210S 0430E 001
California,Inyo,31,36.137416017000106,-117.30476217299999,21 0210S 0430E 002
California,Inyo,8,36.1228921040001,-117.376262965,21 0210S 0430E 007
California,Inyo,16,36.1228384070001,-117.28700062,21 0210S 0430E 012
California,Inyo,16,36.108305977,-117.28704442700001,21 0210S 0430E 013
California,Inyo,6,36.108329761,-117.376279924,21 0210S 0430E 018
California,Inyo,16,36.0937665500001,-117.28703275,21 0210S 0430E 024
California,Inyo,16,36.079228345,-117.287027125,21 0210S 0430E 025
California,Inyo,3,36.1372944250001,-117.2151368,21 0210S 0440E 003
California,Inyo,29,36.1373001270001,-117.233027748,21 0210S 0440E 004
California,Inyo,32,36.1373431430001,-117.25101752,21 0210S 0440E 005
California,Inyo,32,36.137371897,-117.269028476,21 0210S 0440E 006
California,Inyo,32,36.122812934,-117.26904442899999,21 0210S 0440E 007
California,Inyo,32,36.122774399,-117.251082256,21 0210S 0440E 008
California,Inyo,32,36.1227281760001,-117.23317588299999,21 0210S 0440E 009
California,Inyo,16,36.1227350250001,-117.215220357,21 0210S 0440E 010
California,Inyo,2,36.108148231,-117.21538333,21 0210S 0440E 015
California,Inyo,26,36.108192538000004,-117.233262724,21 0210S 0440E 016
California,Inyo,32,36.108236613,-117.251130857,21 0210S 0440E 017
California,Inyo,32,36.108274959,-117.26907255100001,21 0210S 0440E 018
California,Inyo,32,36.093740323000105,-117.269082598,21 0210S 0440E 019
California,Inyo,32,36.093704337000105,-117.25115067600001,21 0210S 0440E 020
California,Inyo,27,36.0936524690001,-117.233293054,21 0210S 0440E 021
California,Inyo,32,36.079119555,-117.233347864,21 0210S 0440E 028
California,Inyo,32,36.0791660880001,-117.25119478299999,21 0210S 0440E 029
California,Inyo,32,36.079204835,-117.269109047,21 0210S 0440E 030
California,Inyo,32,36.064670053,-117.26913729,21 0210S 0440E 031
California,Inyo,32,36.06463417,-117.251230852,21 0210S 0440E 032
California,Inyo,32,36.0646005,-117.233391725,21 0210S 0440E 033
California,Inyo,12,36.064551818000005,-117.215552152,21 0210S 0440E 034
California,Inyo,2,35.991359333000005,-117.916547445,21 0220S 0380E 030
California,Inyo,2,35.976999935,-117.916472345,21 0220S 0380E 031
California,Inyo,16,36.050311929,-117.286949353,21 0220S 0430E 001
California,Inyo,1,36.050384877000106,-117.376310857,21 0220S 0430E 006
California,Inyo,16,36.035705271,-117.286944138,21 0220S 0430E 012
California,Inyo,16,36.021073806000096,-117.287016867,21 0220S 0430E 013
California,Inyo,16,36.0065191960001,-117.287016221,21 0220S 0430E 024
California,Inyo,16,35.9919886010001,-117.286995501,21 0220S 0430E 025
California,Inyo,18,36.05002145,-117.215432799,21 0220S 0440E 003
California,Inyo,30,36.050057764,-117.23339904,21 0220S 0440E 004
California,Inyo,32,36.05008395300009,-117.25126024,21 0220S 0440E 005
California,Inyo,32,36.050102371,-117.269155504,21 0220S 0440E 006
California,Inyo,32,36.0355442900001,-117.269153637,21 0220S 0440E 007
California,Inyo,32,36.0355506220001,-117.251238692,21 0220S 0440E 008
California,Inyo,32,36.0355106260001,-117.233333163,21 0220S 0440E 009
California,Inyo,4,36.035468725,-117.215367602,21 0220S 0440E 010
California,Inyo,8,36.020933727000106,-117.21531809700001,21 0220S 0440E 015
California,Inyo,32,36.021040514,-117.251196184,21 0220S 0440E 017
California,Inyo,32,36.021047981,-117.269108492,21 0220S 0440E 018
California,Inyo,32,36.006541236,-117.26908466,21 0220S 0440E 019
California,Inyo,32,36.0065381950001,-117.25114232899999,21 0220S 0440E 020
California,Inyo,32,36.0064648790001,-117.23320640600001,21 0220S 0440E 021
California,Inyo,8,36.006389417,-117.21528434,21 0220S 0440E 022
California,Inyo,16,35.991903775,-117.21530472200001,21 0220S 0440E 027
California,Inyo,32,35.991923555,-117.23320506,21 0220S 0440E 028
California,Inyo,32,35.9919913530001,-117.251140541,21 0220S 0440E 029
California,Inyo,32,35.99202087,-117.269085171,21 0220S 0440E 030
California,Inyo,32,35.977463528,-117.2690588,21 0220S 0440E 031
California,Inyo,32,35.9774291680001,-117.25109032700001,21 0220S 0440E 032
California,Inyo,32,35.977358785,-117.23319080700001,21 0220S 0440E 033
California,Inyo,32,35.9773546110001,-117.215269815,21 0220S 0440E 034
California,Inyo,8,35.977232992,-117.197343995,21 0220S 0440E 035
California,Inyo,4,35.962949979,-117.286947231,21 0230S 0430E 001
California,Inyo,8,35.962870831,-117.197452272,21 0230S 0440E 002
California,Inyo,32,35.962769554,-117.21531701200001,21 0230S 0440E 003
California,Inyo,32,35.962818704,-117.23317565100001,21 0230S 0440E 004
California,Inyo,32,35.962964301999996,-117.250964666,21 0230S 0440E 005
California,Inyo,32,35.9629994430001,-117.26900765200001,21 0230S 0440E 006
California,Inyo,16,35.948626452,-117.26878612700001,21 0230S 0440E 007
California,Inyo,32,35.948545365,-117.25085345,21 0230S 0440E 008
California,Inyo,32,35.9483083010001,-117.233119605,21 0230S 0440E 009
California,Inyo,32,35.9482833340001,-117.215267611,21 0230S 0440E 010
California,Inyo,8,35.9484283470001,-117.197455349,21 0230S 0440E 011
California,Inyo,7,35.9338209060001,-117.197360975,21 0230S 0440E 014
California,Inyo,32,35.9337691900001,-117.21520807600001,21 0230S 0440E 015
California,Inyo,6,35.9337961040001,-117.23304419700001,21 0230S 0440E 016
California,Inyo,16,35.9339455850001,-117.250912011,21 0230S 0440E 017
California,Inyo,32,35.919291613,-117.232978211,21 0230S 0440E 021
California,Inyo,32,35.9192615850001,-117.215168992,21 0230S 0440E 022
California,Inyo,8,35.919252457,-117.197351667,21 0230S 0440E 023
California,Inyo,24,35.9047488570001,-117.197306958,21 0230S 0440E 026
California,Inyo,32,35.904745127000105,-117.215132831,21 0230S 0440E 027
California,Inyo,32,35.9047704820001,-117.232934019,21 0230S 0440E 028
California,Inyo,32,35.890229315999996,-117.215086413,21 0230S 0440E 034
California,Inyo,32,35.890239384000004,-117.19722366100001,21 0230S 0440E 035
California,Inyo,1,35.889584568000004,-117.03520526,21 0230S 0460E 032
California,Inyo,2,35.8462838290001,-117.286043995,21 0240S 0430E 013
California,Inyo,6,35.8462273100001,-117.304120374,21 0240S 0430E 014
California,Inyo,6,35.863053197000106,-116.301649003,27 0200N 0060E 002
California,Inyo,2,35.863018249,-116.31945645399999,27 0200N 0060E 003
California,Inyo,2,35.848561789,-116.319460689,27 0200N 0060E 010
California,Inyo,2,35.848562902,-116.30164666200001,27 0200N 0060E 011
California,Inyo,4,35.8485537240001,-116.28388417200001,27 0200N 0060E 012
California,Inyo,1,35.819548857,-116.10543696399999,27 0200N 0080E 022
California,Inyo,1,35.805049163,-116.105433053,27 0200N 0080E 027
California,Inyo,2,35.935768121,-116.285783065,27 0210N 0060E 012
California,Inyo,4,35.9500810690001,-116.267516225,27 0210N 0070E 006
California,Inyo,2,35.935598118,-116.26723702,27 0210N 0070E 007
California,Inyo,11,35.964529456,-116.26763420399999,27 0220N 0070E 031
California,Inyo,16,36.246763187000106,-116.33864434799999,27 0240N 0060E 004
California,Inyo,32,36.246968001,-116.35656317899999,27 0240N 0060E 005
California,Inyo,8,36.2324916860001,-116.35676791600001,27 0240N 0060E 008
California,Inyo,3,36.2322366860001,-116.33870198,27 0240N 0060E 009
California,Inyo,32,36.3343158070001,-116.408927065,27 0250N 0050E 002
California,Inyo,28,36.3197307610001,-116.409152206,27 0250N 0050E 011
California,Inyo,4,36.3194294790001,-116.39124560100001,27 0250N 0050E 012
California,Inyo,9,36.304943817,-116.39125255100001,27 0250N 0050E 013
California,Inyo,19,36.3051567740001,-116.409137262,27 0250N 0050E 014
California,Inyo,1,36.291349057,-116.481567929,27 0250N 0050E 019
California,Inyo,8,36.29062536,-116.40927046799999,27 0250N 0050E 023
California,Inyo,6,36.290468155999996,-116.39131414,27 0250N 0050E 024
California,Inyo,6,36.2759789310001,-116.391551936,27 0250N 0050E 025
California,Inyo,1,36.276763732000106,-116.481711355,27 0250N 0050E 030
California,Inyo,4,36.2615133890001,-116.391759451,27 0250N 0050E 036
California,Inyo,4,36.333413912,-116.33786082799999,27 0250N 0060E 004
California,Inyo,8,36.333876591,-116.355683414,27 0250N 0060E 005
California,Inyo,4,36.333785715,-116.373518769,27 0250N 0060E 006
California,Inyo,8,36.319285849,-116.355517042,27 0250N 0060E 008
California,Inyo,5,36.319233185,-116.337666446,27 0250N 0060E 009
California,Inyo,4,36.304787258000005,-116.35558998100001,27 0250N 0060E 017
California,Inyo,1,36.290439545,-116.37342449200001,27 0250N 0060E 019
California,Inyo,8,36.290187357,-116.33797108799999,27 0250N 0060E 021
California,Inyo,4,36.2756476600001,-116.33808150899999,27 0250N 0060E 028
California,Inyo,8,36.2757592580001,-116.355939284,27 0250N 0060E 029
California,Inyo,5,36.2759179010001,-116.373659325,27 0250N 0060E 030
California,Inyo,4,36.26143884800009,-116.374004822,27 0250N 0060E 031
