gid,state,county,ftr_type,ftr_name,ftr_azimut,topo_name,topo_date,topo_scale,compiledby,remarks,gda_id,scanid,dir,longitude,latitude
494019,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64522228699991,41.77834236600006
495868,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.55970496099991,41.439835207000044
495884,CA,Siskiyou,"Open Pit Mine or Quarry",,0,Weed,1954,62500,USGS,,5505059,301962,,-122.41989792099992,41.43226343900005
494021,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6530002689999,41.76214299500003
494022,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6452908149999,41.789421136000044
501113,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.5707961039999,41.44471786100007
494025,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.63509720399992,41.77935125700009
501117,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.63075471399992,41.44304462400004
494026,CA,Siskiyou,"Mine Shaft","Osgood Mine",0,Yreka,1954,62500,USGS,,5505197,302030,,-122.66476018499992,41.74238412700004
494027,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6638315759999,41.76476992000005
501168,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.54738411199992,41.48389330700007
494028,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64485680199994,41.776088540000046
494037,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.65320204699992,41.77554031200009
501171,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.63035496499992,41.444449458000065
494040,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6448263449999,41.77660631100008
494041,CA,Siskiyou,"Mine Shaft","Gold Bar Mine",0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6265406629999,41.779903292000085
501178,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.62249703299995,41.436060430000055
494046,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6440439779999,41.776267476000044
494053,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.62279063199992,41.78237793200009
501182,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.50641476699991,41.47147493500006
494068,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6656399659999,41.76511256300006
501184,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.62921282399992,41.44108014100004
494069,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.65516652999992,41.77621036900007
494072,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64612838599993,41.78944017200007
501189,CA,Siskiyou,"Prospect Pit",,0,Weed,1954,62500,USGS,,5505059,301962,,-122.45663028899992,41.403213152000035
494073,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64923120299994,41.76556941900009
501190,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.5987043429999,41.42951087800009
495860,CA,Siskiyou,"Open Pit Mine or Quarry",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.65280610499991,41.781296705000045
495900,CA,Siskiyou,"Open Pit Mine or Quarry",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.67287352699992,41.761914567000076
501199,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.61268794299991,41.44227843800007
495921,CA,Siskiyou,"Open Pit Mine or Quarry",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64954719499991,41.78082461900004
501110,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.53284700599994,41.79069652700008
501202,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.62243992599991,41.436437337000086
501205,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.56945599199992,41.42741442100004
501211,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.6231366319999,41.44454082900006
501129,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64427240599991,41.77870404400005
501136,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.66537917699992,41.77027884800009
501220,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.63171411299993,41.44416392200009
501141,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.66429033599991,41.769365135000044
501155,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64385362099989,41.77917993600005
501156,CA,Siskiyou,"Prospect Pit",,0,Yreka,1954,62500,USGS,,5505197,302030,,-122.6751965009999,41.744277226000065
501164,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.66935192499994,41.76233335200004
501181,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6452241909999,41.78481450000004
501196,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.64497862999991,41.779027651000035
501197,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.5356262169999,41.788069602000064
501230,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.59221315699995,41.44982894300006
501216,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.66508221999993,41.770004734000054
501221,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6444437269999,41.778285259000086
501240,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.62048115399995,41.446802269000045
501222,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.66505937699992,41.77033214800008
501242,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.63025217199993,41.44342153100007
501254,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.53242562999992,41.45809043200006
501229,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6322036979999,41.76329868600004
501231,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.66982781699994,41.762542745000076
501258,CA,Siskiyou,"Prospect Pit",,0,Weed,1954,62500,USGS,,5505059,301962,,-122.47072323499992,41.38167104300004
501243,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.65585181499989,41.77401745700007
501244,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6645111499999,41.76896919300009
501262,CA,Siskiyou,"Prospect Pit",,0,"China Mtn.",1955,62500,USGS,,5501053,297089,,-122.6338499169999,41.43905855100007
501247,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.65286701899993,41.77179408900008
501820,CA,Siskiyou,Quarry,,0,Yreka,1954,62500,USGS,,5505197,302030,,-122.59037623599994,41.50657326900006
501268,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.6270926979999,41.77790454500007
501819,CA,Siskiyou,Quarry,,0,"Dwinnell Reservoir",1954,62500,USGS,,5501565,297373,,-122.49328061799991,41.726429900000085
501823,CA,Siskiyou,Quarry,,0,Yreka,1954,62500,USGS,,5505197,302030,,-122.59687116999993,41.50078085600006
501826,CA,Siskiyou,Quarry,,0,Yreka,1954,62500,USGS,,5505197,302030,,-122.52363475499993,41.703929102000075
48522,CA,Siskiyou,Adit,Tunnel,7,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,n,-122.65277442799993,41.781164139000055
501824,CA,Siskiyou,Quarry,,0,Yreka,1954,62500,USGS,,5505197,302030,,-122.55923115199994,41.50658709600009
48533,CA,Siskiyou,Adit,Tunnel,58,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,ne,-122.64563970199993,41.77695050700004
489643,CA,Siskiyou,Adit,,61,Hornbrook,1955,62500,USGS,,5679245,297737,ne,-122.6619470419999,41.76357067200007
489683,CA,Siskiyou,Adit,Tunnel,20,"China Mtn.",1955,62500,USGS,,5501053,297089,n,-122.5720143879999,41.437819328000046
489881,CA,Siskiyou,Adit,,55,Hornbrook,1955,62500,USGS,,5679245,297737,ne,-122.6625752199999,41.76341838600007
489885,CA,Siskiyou,Adit,,33,Hornbrook,1955,62500,USGS,,5679245,297737,ne,-122.62162945499995,41.78508099900006
48519,CA,Siskiyou,Adit,,44,"China Mtn.",1986,24000,"CA Dept Conserv",,5510801,289211,ne,-122.60936745599992,41.43045305600003
489897,CA,Siskiyou,Adit,,46,Yreka,1954,62500,USGS,,5505197,302030,ne,-122.6649058079999,41.74761037500008
489904,CA,Siskiyou,Adit,,60,Hornbrook,1955,62500,USGS,,5679245,297737,ne,-122.64875531099995,41.76511256300006
48432,CA,Siskiyou,Adit,,83,"China Mtn.",1986,24000,"CA Dept Conserv",,5510801,289211,e,-122.5605777269999,41.44037541100005
48814,CA,Siskiyou,Adit,,83,"China Mtn.",1986,24000,"CA Dept Conserv",,5510801,289211,e,-122.56037548699993,41.44024906000004
489969,CA,Siskiyou,Adit,,40,Hornbrook,1955,62500,USGS,,5679245,297737,ne,-122.65490764499992,41.77560122700004
48549,CA,Siskiyou,Adit,,173,"China Mtn.",1986,24000,"CA Dept Conserv",,5510801,289211,s,-122.61798830099991,41.43729112500006
48803,CA,Siskiyou,Adit,Tunnel,82,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,e,-122.64489468699992,41.77837027400005
489967,CA,Siskiyou,Adit,,78,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.64425336999994,41.77779033100006
48701,CA,Siskiyou,Adit,,257,"China Mtn.",1986,24000,"CA Dept Conserv",,5510801,289211,w,-122.60827399999994,41.431314892000046
490002,CA,Siskiyou,Adit,,98,Hornbrook,1955,62500,USGS,,5679245,297737,e,-122.62545562799994,41.77914186500004
48512,CA,Siskiyou,Adit,Tunnel,175,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,s,-122.67483887299994,41.76052714700006
86008,CA,Siskiyou,"Sand Pit",,0,Hotlum,1986,24000,"CA Dept Conserv",,5515697,291454,,-122.37136593199995,41.443936834000056
489701,CA,Siskiyou,Adit,Tunnel,202,Hornbrook,1955,62500,USGS,,5679245,297737,s,-122.65958471399995,41.77080804000008
48556,CA,Siskiyou,Adit,Tunnel,243,"Badger Mtn.",1984,24000,"CA Dept Conserv",,5507915,288152,sw,-122.65430707099989,41.77231226500004
489640,CA,Siskiyou,Adit,Tunnel,207,Hornbrook,1955,62500,USGS,,5679245,297737,sw,-122.6591335679999,41.77067669400009
489787,CA,Siskiyou,Adit,,224,Hornbrook,1955,62500,USGS,,5679245,297737,sw,-122.64324447899992,41.77881825800006
489797,CA,Siskiyou,Adit,,217,Hornbrook,1955,62500,USGS,,5679245,297737,sw,-122.67535768499994,41.76075339000005
489820,CA,Siskiyou,Adit,Tunnel,208,Hornbrook,1955,62500,USGS,,5679245,297737,sw,-122.6593905499999,41.770739512000034
489843,CA,Siskiyou,Adit,,218,Hornbrook,1955,62500,USGS,,5679245,297737,sw,-122.67634753999994,41.76031176200007
86010,CA,Siskiyou,"Sand Pit",,0,Hotlum,1986,24000,"CA Dept Conserv",,5515697,291454,,-122.3698259599999,41.442959442000074
490464,CA,Siskiyou,"Cinder Pit",,0,Weed,1954,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit.",5505059,301962,,-122.29031262699993,41.472028117000036
489608,CA,Siskiyou,Adit,,256,Yreka,1954,62500,USGS,,5505197,302030,w,-122.6671326199999,41.74134309500005
490008,CA,Siskiyou,Adit,"Pluto Cave",184,"Dwinnell Reservoir",1954,62500,USGS,,5501565,297373,s,-122.28409735299994,41.56767536400008
489703,CA,Siskiyou,Adit,,281,Hornbrook,1955,62500,USGS,,5679245,297737,w,-122.62530334299993,41.781159648000084
489811,CA,Siskiyou,Adit,,273,Hornbrook,1955,62500,USGS,,5679245,297737,w,-122.6535523039999,41.77260120200009
50295,CA,Siskiyou,"Borrow Pit",,0,Yreka,1984,24000,"CA Dept Conserv",,5526511,301473,,-122.7304447169999,41.73507441400005
489925,CA,Siskiyou,Adit,"Pythian Cave",284,Yreka,1954,62500,USGS,,5505197,302030,w,-122.58567588599993,41.59230732200007
490013,CA,Siskiyou,Adit,,289,Hornbrook,1955,62500,USGS,,5679245,297737,w,-122.65423758899993,41.77730682400005
84034,CA,Siskiyou,"Prospect Pit",,0,Yreka,1984,24000,"CA Dept Conserv",,5526511,301473,,-122.70362539799993,41.742968562000044
489636,CA,Siskiyou,Adit,,316,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.65342666899994,41.781669804000046
489648,CA,Siskiyou,Adit,,312,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.6259505559999,41.780626648000066
48613,CA,Siskiyou,Adit,,47,Yreka,1984,24000,"CA Dept Conserv",,5526511,301473,ne,-122.72186519199994,41.740133994000075
489778,CA,Siskiyou,Adit,,308,Yreka,1954,62500,USGS,,5505197,302030,nw,-122.62961447299995,41.72357236600004
489877,CA,Siskiyou,Adit,,309,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.63395506299992,41.77775225900007
48554,CA,Siskiyou,Adit,Tunnel,70,Yreka,1984,24000,"CA Dept Conserv",,5526511,301473,e,-122.70010566999991,41.73720081600004
489546,CA,Siskiyou,Adit,,342,Hornbrook,1955,62500,USGS,,5679245,297737,n,-122.66371926499994,41.76883213600007
58718,CA,Siskiyou,"Mine Shaft",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61053185499992,41.80949250900005
50394,CA,Siskiyou,"Borrow Pit",,0,"Grass Lake",1986,24000,"CA Dept Conserv",,5514719,290959,,-122.13622018599995,41.643902300000036
50651,CA,Siskiyou,"Cinder Pit",,0,"The Whaleback",1986,24000,"CA Dept Conserv",,5524541,295443,,-122.13218239299994,41.567187679000085
50673,CA,Siskiyou,"Cinder Pit",,0,Penoyar,1986,24000,"CA Dept Conserv",,5520581,294046,,-122.12192588599993,41.66005974700005
58743,CA,Siskiyou,"Mine Shaft",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.62588245799992,41.79639364600007
84104,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61146575499993,41.813955442000065
52854,CA,Siskiyou,"Gravel/Borrow Pit - Undifferentiated",,0,"Grass Lake",2001,24000,USGS,,5514717,102259,,-122.1356918159999,41.64387238000006
84229,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61019205699989,41.80903334300007
84245,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61087436199995,41.81248771700007
501827,CA,Siskiyou,Quarry,,0,"The Whaleback",1954,62500,USGS,,5504771,301820,,-122.1232338019999,41.65890731800005
84260,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61260294099992,41.81380137500008
84274,CA,Siskiyou,"Prospect Pit",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.61137285599995,41.81050073800009
58724,CA,Siskiyou,"Mine Shaft",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.57742018999994,41.81420768400005
494039,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.61005765999994,41.808445403000064
58732,CA,Siskiyou,"Mine Shaft",,0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.58560841299993,41.81939213000004
494049,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.61031654599992,41.80937434400005
494056,CA,Siskiyou,"Mine Shaft",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.61063634499993,41.80995302900004
58748,CA,Siskiyou,"Mine Shaft","Union Mine",0,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,,-122.58381444499992,41.80351564800009
501255,CA,Siskiyou,"Prospect Pit",,0,Hornbrook,1955,62500,USGS,,5679245,297737,,-122.62636934199992,41.79619784100004
48576,CA,Siskiyou,Adit,Tunnel,16,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,n,-122.61083103599992,41.80995251400009
52301,CA,Siskiyou,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.4735818549999,41.55787273100009
489954,CA,Siskiyou,Adit,,4,Hornbrook,1955,62500,USGS,,5679245,297737,n,-122.6096274539999,41.80873093800005
48535,CA,Siskiyou,Adit,,153,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,se,-122.6033438689999,41.79932179100007
48607,CA,Siskiyou,Adit,,129,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,se,-122.60389742099994,41.79899375700006
52307,CA,Siskiyou,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.45669973999992,41.568162045000065
48469,CA,Siskiyou,Adit,"Gold Leaf Mine",275,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,w,-122.6210333599999,41.80305892800004
48738,CA,Siskiyou,Adit,,254,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,w,-122.62563264599993,41.79684844700006
48564,CA,Siskiyou,Adit,Tunnel,311,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,nw,-122.61038798399994,41.810682849000045
48678,CA,Siskiyou,Adit,Tunnel,311,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,nw,-122.6102590779999,41.810586956000066
48758,CA,Siskiyou,Adit,,309,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,nw,-122.6216428919999,41.80135474900004
489548,CA,Siskiyou,Adit,,317,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.6211402379999,41.80255195400008
489691,CA,Siskiyou,Adit,,320,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.62161993699993,41.80118899900003
52317,CA,Siskiyou,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.47693784099994,41.551778729000034
50307,CA,Siskiyou,"Borrow Pit",,0,"Dead Horse Summit",1990,24000,"CA Dept Conserv",,5512189,289784,,-121.8130335319999,41.22415054700008
489921,CA,Siskiyou,Adit,"Gold Leaf Mine",319,Hornbrook,1955,62500,USGS,,5679245,297737,nw,-122.62146765199992,41.802567182000075
48577,CA,Siskiyou,Adit,Tunnel,353,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,n,-122.60971220099992,41.80826162900007
48754,CA,Siskiyou,Adit,Tunnel,354,Hawkinsville,1983,24000,"CA Dept Conserv",,5515237,291218,n,-122.60973060299995,41.80853264400008
489661,CA,Siskiyou,Adit,,340,Hornbrook,1955,62500,USGS,,5679245,297737,n,-122.61113507999994,41.810775371000034
489680,CA,Siskiyou,Adit,,353,Hornbrook,1955,62500,USGS,,5679245,297737,n,-122.61070106699992,41.810832478000066
489958,CA,Siskiyou,Adit,,355,Hornbrook,1955,62500,USGS,,5679245,297737,n,-122.61009573199993,41.80798854600005
50305,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.32159211499993,41.61996052000006
50311,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.28359098999994,41.542459835000045
50323,CA,Siskiyou,"Borrow Pit",,0,"Dewey Gulch",1984,24000,"CA Dept Conserv",,5512491,289925,,-122.27490915899995,41.76139102600007
50327,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.31616716899993,41.61845724600005
50330,CA,Siskiyou,"Borrow Pit",,0,"Lake Shastina",1984,24000,"CA Dept Conserv",,5516913,101568,,-122.37947038899989,41.540748619000055
50331,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.2820515599999,41.54849655500004
50339,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.2558037629999,41.55805436500009
50340,CA,Siskiyou,"Borrow Pit",,0,"Little Shasta",1984,24000,"CA Dept Conserv",,5517427,292380,,-122.41221982199994,41.66155603700008
50352,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.28005531899993,41.54566222800008
50357,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.26572132699994,41.567929921000086
50360,CA,Siskiyou,"Borrow Pit",,0,"Little Shasta",1984,24000,"CA Dept Conserv",,5517427,292380,,-122.45837438799992,41.74045990600007
50385,CA,Siskiyou,"Borrow Pit",,0,"Little Shasta",1984,24000,"CA Dept Conserv",,5517427,292380,,-122.40071291999993,41.66684676500006
50420,CA,Siskiyou,"Borrow Pit",,0,"Bogus Mountain",1984,24000,"CA Dept Conserv",,5508935,100564,,-122.46573166999991,41.75904033300009
50421,CA,Siskiyou,"Borrow Pit",,0,"Lake Shastina",1984,24000,"CA Dept Conserv",,5516913,101568,,-122.44569725899993,41.58598423400008
50422,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.2811335969999,41.54377870400003
50423,CA,Siskiyou,"Borrow Pit",,0,"Panther Rock",1986,24000,"CA Dept Conserv",,5520379,293944,,-122.18371256599994,41.81586846300007
50426,CA,Siskiyou,"Borrow Pit",,0,"Panther Rock",1986,24000,"CA Dept Conserv",,5520379,293944,,-122.19640159699992,41.81328035900009
50427,CA,Siskiyou,"Borrow Pit",,0,"Lake Shastina",1984,24000,"CA Dept Conserv",,5516913,101568,,-122.39123527099991,41.57355832800005
50449,CA,Siskiyou,"Borrow Pit",,0,"Solomons Temple",1983,24000,"CA Dept Conserv",,5523661,300581,,-122.34339000799991,41.74310867400004
50456,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.26705181299991,41.57006822100004
50458,CA,Siskiyou,"Borrow Pit",,0,"Juniper Flat",1984,24000,"CA Dept Conserv",,5516255,291753,,-122.31609958199994,41.61942785400004
50674,CA,Siskiyou,"Cinder Pit",,0,"Grass Lake",1986,24000,"CA Dept Conserv",,5514719,290959,,-122.2229869389999,41.71068038000004
